,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
0,2023_NHM_30098_37,NHM-32034/34/2022-CON-NHM/27,Construction of Buildingless Sub Health Centre in MAKHAN NAGAR II SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in MAKHAN NAGAR II SC in CACHAR District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Civil Works - Building,No,No,NA ,24-Mar-2023 06:00 PM,NA ,180.0,No ,No,Online,05-Apr-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,CACHAR,788101.0,2.0,"52,03,000",,,,,Cancelled,National Health Mission||State Programme Management Unit - NHM
0,2023_IWT_30641_9,FC/222/Pt-XVII/2022-24/3233-60,"LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024 AT Kurihamari-Guwahati, via Sualkuchi","LEASING OUT OF I.W.T. FERRY SERVICES UNDER IWT DIVISION GUWAHATI FOR THE PERIOD OF 2022-2024 AT Kurihamari-Guwahati, via Sualkuchi",Services,Open Tender,Miscellaneous Services,No,No,NA ,29-Apr-2023 04:00 PM,NA ,180.0,No ,No,Online,19-May-2023 03:00 PM,Inland Water Transport||I.W.T. Division Guwahati,GUWAHATI,781007.0,2.0,"1,17,732",,,,,To be Opened,Inland Water Transport||I.W.T. Division Guwahati
0,2022_PWD_28183_3,CE/CMRDP/MMPPNA/03/2022/4,"Maint/MMPPNA/285 Construction of Road from Chatabari to Kurshola, Borpara to Chakrapani Road including Routine Maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for the year 2022-23","Maint/MMPPNA/285 Construction of Road from Chatabari to Kurshola, Borpara to Chakrapani Road including Routine Maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for the year 2022-23",Works,Open Tender,Civil Works,No,No,NA ,15-Dec-2022 02:00 PM,19-Dec-2022 12:00 PM ,180.0,No ,No,Online,07-Jan-2023 02:30 PM,Public Works Roads Department,Chaygaon,781003.0,2.0,"1,49,94,000",BAKKAR ALI,13594300.0,Rejected-Finance,26-Apr-2023,AOC,Public Works Roads Department
0,2022_WMDD_27132_5,AMDB.246/2022-23/37,GNM (GENERAL NURSE AND MIDWIFERY),Request For Proposal from eligible Reputed Training Institutes for empanelment of bidders in the RFP process for selection to provide necessary Training courses for GNM (GENERAL NURSE AND MIDWIFERY),Services,Open Tender,Miscellaneous Services,No,No,NA ,23-Sep-2022 04:00 PM,NA ,180.0,No ,No,Online,14-Oct-2022 01:00 PM,Welfare of Minorities Development Department||Assam Minorities Development Board,Guwahati,781006.0,2.0,,JAMIRUL ISLAM,,Accepted-Finance,,Cancelled,Welfare of Minorities Development Department||Assam Minorities Development Board
0,2022_PWD_27897_175,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_175 Construction of road from (i) Hatidhura water supply to kadamtola, (ii) Habrubil pismatta to pakriguri army camp including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23,","MMPPNA_22_23_175 Construction of road from (i) Hatidhura water supply to kadamtola, (ii) Habrubil pismatta to pakriguri army camp including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23,",Works,Open Tender,Civil Works,No,No,NA ,03-Dec-2022 10:55 AM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Gossaigaon,781003.0,2.0,"1,77,58,000",Bhabendra Wary,18523840.0,Accepted-AOC,25-Apr-2023,AOC,Public Works Roads Department
0,2023_BTC_29753_1,ACE-38/TECH/KOK(R)/IFB/Pt-I,Construction of road from Mainaguri Thousaguri PMGSY road to Barlingmari (from Ch. 0.00m to Ch. 1000.00m) under SOPD for the year 2022-23 of Kokrajhar District. (TN No. 111_04),Construction of road from Mainaguri Thousaguri PMGSY road to Barlingmari (from Ch. 0.00m to Ch. 1000.00m) under SOPD for the year 2022-23 of Kokrajhar District.,Works,Open Tender,Civil Works – Roads,No,No,NA ,06-Mar-2023 10:30 AM,NA ,180.0,No ,No,Online,20-Mar-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"80,00,000",LAKNATH NARZARY,7999980.0,Rejected-AOC,04-Apr-2023,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
0,2022_DoWR_25197_3,DIPHU/2021-22/SOPD-FDR/I,Protection of Kollonga area from the erosion of river Kollonga in West Karbi Anglong district. RETENDER,Protection of Kollonga area from the erosion of river Kollonga in West Karbi Anglong district.,Works,Open Tender,Civil Works,No,No,NA ,03-Aug-2022 06:00 PM,NA ,180.0,No ,No,Online,10-Aug-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIPHU,782460.0,2.0,"3,37,41,997",,,,,AOC,Department of Water Resources||Chief Engineer - DoWR
0,2023_PWD_29797_1,JT/BRA/2022-23/4201,Construction of Missamari Chapori Weekly Bazar Road under Nilakh GP under Border Development Activities in the Interstate Border for 2022-23 under 114 Jonai (ST) LAC in Dhemaji District under Jonai Territorial Road Divisio,Construction of Missamari Chapori Weekly Bazar Road under Nilakh GP under Border Development Activities in the Interstate Border for 2022-23 under 114 Jonai (ST) LAC in Dhemaji District under Jonai Territorial Road Divisio,Works,Open Tender,Civil Works,No,No,NA ,08-Mar-2023 11:00 AM,NA ,180.0,No ,No,Online,31-Mar-2023 10:00 AM,Public Works Roads Department||Dhemaji Road Circle||Jonai Territorial Road Division,Missamari Chapori Weekly Bazar,787060.0,2.0,"40,00,000",MURARILAL BANSAL,,Not Admitted-Fee/PreQual/Technical,,Financial Bid Opening,Public Works Roads Department||Dhemaji Road Circle||Jonai Territorial Road Division
0,2023_BTC_29882_1,No. ACE-27/KOJ/IFB/2016-17Pt-I/183,Setting Museum and State of Arts Room of Bodoland University in Kokrajhar District. TN No.115_03,Setting Museum and State of Arts Room of Bodoland University in Kokrajhar District. TN No.115_03,Works,Open Tender,Civil Works - Building,No,No,NA ,15-Mar-2023 10:30 AM,NA ,180.0,No ,No,Online,29-Mar-2023 03:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"85,58,859",Gedema Basumatary,8558000.0,Rejected-AOC,13-Apr-2023,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
0,2022_NHM_27634_20,NHM-32023/1/2022-CON-NHM,Construction of Buildingless Sub Health Centre in Retzol FWSC in Dima Hasao District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Retzol FWSC in Dima Hasao District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Works,Open Tender,Civil Works - Building,No,No,NA ,07-Nov-2022 09:00 AM,NA ,180.0,No ,No,Online,23-Nov-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dima Hasao,788819.0,2.0,"52,03,000",David Phonglo,4682700.0,Rejected-AOC,19-Apr-2023,AOC,National Health Mission||State Programme Management Unit - NHM
