Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Response Type,Flood Response - Subhead,tender_district_externalReference,tender_district_title_description,tender_district_location,BTC_flag,DISTRICT_FINALISED,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,HQ_flag,REVENUE_CIRCLE_FINALISED
2023_PWD_30346_9,CE/CMRDP/MMPNA/2022/35,"MMPNA/2022-23/141 Periodic Renewal of NH-154 to Rupacherra Ferryghat Roads (Sahabad to Sahabad E and D bund), Road from Nh-6 at Sahabad to Amtola PWD Road etc. under Mukhya Mantrir Path Nabikaran Aachani under Katlicherra LAC for the year 2022-23","MMPNA/2022-23/141 Periodic Renewal of NH-154 to Rupacherra Ferryghat Roads (Sahabad to Sahabad E and D bund), Road from Nh-6 at Sahabad to Amtola PWD Road, Road from JoyKrishnapur to Madhabpur (Krishnapur to Mahammadpur)",Works,Open Tender,Civil Works,No,No,NA ,10-Apr-2023 02:00 PM,12-Apr-2023 12:00 PM ,180,No ,No,Online,27-Apr-2023 02:30 PM,Public Works Roads Department,Hailakandi,788151,2,"2,15,68,000",,,,,To be Opened,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Preparedness Measures,"{'bund': 2, 'road': 5, 'roads': 2}",,,HAILAKANDI,False,HAILAKANDI,"'MADHABPUR', 'Madhabpur', 'KATLICHERRA', 'SAHABAD', 'JOYKRISHNAPUR'",KATLICHERRA,Lala,Katlichara,Hailakandi,True,Hailakandi
2022_DoWR_28177_2,CID/2022-23/RIDF/I,"Permanent restoration of breaches at Shantipur area along with improvement, stabilization and restoration of other damaged reaches of the dyke on the right bank of river Borak from Gonirgram Katigorah dyke from Samjurai to Siddipur PACKAGE 3","Permanent restoration of breaches at Shantipur area along with improvement, stabilization and restoration of other damaged reaches of the dyke on the right bank of river Borak from Gonirgram - Katigorah dyke (from Samjurai to Siddipur).",Works,Open Tender,Civil Works,No,No,NA ,07-Jan-2023 06:35 PM,NA ,180,No ,No,Online,12-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Badarpur,788806,2,"11,98,41,628",PADMAVATI CONSTRUCTION,107857466,Accepted-AOC,28-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 4, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Immediate Measures,{'package': 1},,,KARIMGANJ,False,KARIMGANJ,,,,,Badarpur,False,Badarpur
2022_DoWR_28060_2,W KARBI ANGLONG/2022-23/RIDF/I,Construction of embankment on the left bank of river Kopilli in West Karbi Anglong (ph-I) RETENDER,Construction of embankment on the left bank of river Kopilli in West Karbi Anglong (ph-I),Works,Open Tender,Civil Works,No,No,NA ,04-Feb-2023 06:00 PM,NA ,180,No ,No,Online,10-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,WEST KARBI ANGLONG,782485,2,"4,99,99,660",Akhil Kumar Jain,,Admitted-Finance,,Retender,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Preparedness Measures,{'embankment': 2},,WEST KARBI ANGLONG,WEST KARBI ANGLONG,False,WEST KARBI ANGLONG,,,,,,False,
2022_DoWR_25020_3,DIPHU/2021-22/SOPD-FDR/II,Protection of Barpathar Shyam Gaon area from the erosion of L/B of river Dhansiri in Karbi Anglong District. RETENDER,Protection of Barpathar Shyam Gaon area from the erosion of L/B of river Dhansiri in Karbi Anglong District.,Works,Open Tender,Civil Works,No,No,NA ,31-Aug-2022 06:00 PM,NA ,180,No ,No,Online,07-Sep-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Diphu,782460,2,"3,99,99,989",NK AGARWALLA,35999990,Not Admitted-Fee/PreQual/Technical,19-Dec-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,Preparedness Measures,"{'protection': 2, 'erosion': 2}",K.ANGLONG,,K.ANGLONG,False,K.ANGLONG,"'DHANSIRI', 'Dhansiri', 'BARPATHAR'",NILIP,Diphu,Diphu,Diphu,True,Diphu
2022_DoWR_28057_1,GOALPARA/2022-23/RIDF/I,A/E measures of river Brahmaputra at Superivita area,A/E measures of river Brahmaputra at Superivita area,Works,Open Tender,Civil Works,No,No,NA ,06-Dec-2022 06:00 PM,NA ,180,No ,No,Online,27-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,GOALPARA,783101,2,"8,07,29,508",ZED ENGINEERS,72656557.13,Rejected-AOC,30-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,Preparedness Measures,{'a e': 2},GOALPARA,,GOALPARA,False,GOALPARA,'Superivita',JALESWAR,Lakhipur,Lakhipur,,False,Lakhipur
2022_DoWR_28154_2,NAGAON/2022-23/RIDF/I,Construction of embankment along left bank of river Kollong from Baidyatup to Madhupur. RETENDER,Construction of embankment along left bank of river Kollong from Baidyatup to Madhupur.,Works,Open Tender,Civil Works,No,No,NA ,04-Feb-2023 06:00 PM,NA ,180,No ,No,Online,10-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Nagaon,782001,2,"1,61,99,846",DURGA PRASAD UPADHYA,14579863.2,Rejected-Finance,30-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Preparedness Measures,{'embankment': 2},NAGAON,,NAGAON,False,NAGAON,,,Nagaon,Nagaon,Nagaon,True,Nagaon
2023_PWD_28619_4,CE/Comn/1/RIDF-28/21-22/1_RIDF,RE/RIDF-XXVIII/ Kaliabor /1,Construction of Road cum Embankment of Brahmaputa Dyke from Kukurakata hill to Hatimura Hill (from Ch.0.00Km to Ch.3.595Km) (Length 3.595Km) under RIDF-XXVIII of NABARD for the year 2022-23 of District- Nagaon (Kaliabor LAC),Works,Open Tender,Civil Works – Roads,No,No,NA ,04-Jan-2023 06:00 PM,NA ,180,No ,No,Online,25-Jan-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Kaliabor,782136,2,"7,45,32,000",Madhab Enterprise,67078800,Rejected-AOC,19-Apr-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Preparedness Measures,"{'embankment': 1, 'dyke': 1, 'road': 1}",,NAGAON,NAGAON,False,NAGAON,,KALIABOR,Nagaon,Nagaon,Kaliabor,False,Kaliabor
2022_DoWR_28157_2,NAGAON/2022-23/RIDF/IV,Protection of B/dyke at upstream of Muwamari butting point from the erosion of river Brahmaputra. PACKAGE 1 RETENDER,Protection of B/dyke at upstream of Muwamari butting point from the erosion of river Brahmaputra.,Works,Open Tender,Civil Works,No,No,NA ,27-Jan-2023 06:00 PM,NA ,180,No ,No,Online,02-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Nagaon,782001,2,"20,14,47,555",,,,,Retender,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Immediate Measures,{'package': 1},NAGAON,,NAGAON,False,NAGAON,,,Nagaon,Nagaon,Nagaon,True,Nagaon
2023_GMC_28881_6,GER/DIV-V/144/2022/02/RE Dated 13/01/2023,Cleaning and Desilting of 143 nos of Drains under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2022-23 Package no. DSLT-6,Package no. DSLT-6,Works,Open Tender,Civil Works - Others,No,No,NA ,14-Jan-2023 06:50 PM,NA ,120,No ,No,Online,21-Jan-2023 02:30 PM,Guwahati Municipal Corporation,Guwahati,781005,2,"10,02,145",M/S TRIKUTA ENTERPRISE,880384,Rejected-Technical,21-Apr-2023,AOC,Guwahati Municipal Corporation,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Immediate Measures,{'package': 2},,KAMRUP METRO,KAMRUP METRO,False,KAMRUP METRO,,,Guwahati,Guwahati,Guwahati,True,Guwahati
2023_GMC_28881_17,GER/DIV-V/144/2022/02/RE Dated 13/01/2023,Cleaning and Desilting of 143 nos of Drains under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2022-23 Package no. DSLT-17,Package no. DSLT-17,Works,Open Tender,Civil Works - Others,No,No,NA ,16-Jan-2023 09:00 AM,NA ,120,No ,No,Online,21-Jan-2023 02:30 PM,Guwahati Municipal Corporation,Guwahati,781005,2,"9,97,712",SAMARJIT PATHAK,828100,Accepted-AOC,22-Apr-2023,AOC,Guwahati Municipal Corporation,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Immediate Measures,{'package': 2},,KAMRUP METRO,KAMRUP METRO,False,KAMRUP METRO,,,Guwahati,Guwahati,Guwahati,True,Guwahati
