,Bajali,0,{'Sarupeta': 0},Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Charaideo,0,{'Mahmora': 0},Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,0,{'Jonai': 0},Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,0,{'Bokakhat': 0},Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Karbi Anglong,0,{'Phuloni': 0},Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,0,{'Demow': 0},Nil,,Nil,Nil,Nil,,Nil,Nil,Nil,
,Total,0,,,,,,,,,,,
,District,Revenue,Damages,Number,Name,Department,Village,Location,,Longitude,Latitude,Remarks,
,Bajali,Sarupeta,Public Health Engineering (PHE) (in Nos),3,"Restoration of distribution pipe line including supplying, laying,fitting,and fixing of GI pipes etc",PHE,Hathinapur,Hathinapur,,91.13,26.53,"As per report received from Executive Engineer, Bajali PHE Division 200m of 80mm dia GI pipe damaged. This report is received on 19-08-2024.",
,Charaideo,Mahmor a,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Golaghat,Bokakha t,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Karbi Anglong,Phuloni,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
,Sivasagar,Demow,Nil,Nil,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,
