,Bajali,33400,16861,12675,3864,,,,,,,
,Baksa,4045,1944,2011,90,,,,,,,
,Barpeta,27555,12257,10237,5061,,,,,,,
,Biswanath,440,325,115,0,,,,,,,
,Bongaigaon,0,0,0,0,,,,,,,
,Cachar,0,0,0,0,,,,,,,
,Darrang,22893,10725,9748,2420,,,,,,,
,Goalpara,26571,12472,7189,6910,,,,,,,
,Hailakandi,1829,674,171,984,,,,,,,
,Hojai,23000,6790,5350,10860,,,,,,,
,Kamrup,13652,8086,5566,0,,,,,,,
,Kamrup (M),3000,2000,1000,0,,,,,,,
,Karbi Anglong West,0,0,0,0,,,,,,,
,Karimganj,81924,31169,18391,32364,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,
,Nagaon,6261,4820,1441,0,,,,,,,
,Nalbari,55244,27293,24551,3400,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,
,South Salmara,2462,1212,1250,0,,,,,,,
,Tamulpur,47272,26643,20629,0,,,,,,,
,Udalguri,4845,2180,1830,835,,,,,,,
,Total,354393,165451,122154,66788,,,,,,,
