0,1,2,3,4,5,6,7,8,9,10,11,12
,Sivasagar,0,(Nazira | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Demow |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Sivsagar |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Breached",District,Number,Revenue,Embankment,Department,Village,Location,Longitude,Latitude,Remarks,,
,,,Circle,Breached Name,,,,,,,,
,Dhemaji,0,(Jonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Golaghat,0,"(Golaghat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Khumtai |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Bokakhat |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Morongi |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Sarupathar
| 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Dergaon |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,"Karbi
Anglong",0,"(Phuloni |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,Nagaon,0,"(Kaliabor |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Sivasagar,0,(Nazira | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Demow |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Embankment
Affected",District,Number,Revenue,Embankment,,Department,Village,Location,Longitude,Latitude,Remarks,
,,,Circle,Affected Name,,,,,,,,
,Dhemaji,0,(Jonai | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Golaghat,0,"(Golaghat |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Khumtai |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Bokakhat |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Morongi |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Sarupathar
| 0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Dergaon |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,"Karbi
Anglong",0,"(Phuloni |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,0,"(Kaliabor |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Samaguri |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Sivasagar,0,(Nazira | 0),Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Demow |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,,,"(Sivsagar |
0)",Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,0,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,
,,Circle,,,,,,,,,,
,Dhemaji,Jonai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Golaghat,Golaghat,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Khumtai,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Bokakhat,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Morongi,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Sarupathar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Dergaon,"Agri Bundh
Damaged
(in Nos)",1,"Agri bandh
from
Paban
Bhuyan
Path to
Siristika
Connecting
road","Panchayat
and Rural
Deptt.","No.1
Garmora","Paban Bhuyan Path
to Siristika
Connecting road",,,"Agri bandh
from Paban
Bhuyan
Path to
Siristika
Connecting
road under
MGNREGA",
,"Karbi
Anglong",Phuloni,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Nagaon,Kaliabor,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Samaguri,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,Sivasagar,Nazira,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Demow,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,Sivsagar,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,
"Wildlife
affected under
protected",District,Details,,,,,,,,,,
,Dhemaji,,,,,,,,,,,
,Golaghat,,,,,,,,,,,
"areas
description","Karbi
Anglong",,,,,,,,,,,
,Nagaon,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,
,Dhemaji,,,,,,,,,,,
,Golaghat,,,,,,,,,,,
,"Karbi
Anglong",,,,,,,,,,,
,Nagaon,,,,,,,,,,,
,Sivasagar,,,,,,,,,,,
,Report Generated On: 03-08-2024 05:07 PM,,,,,,,,,,,
Assam Urban Flood Report as on 03-08-2024,,,,,,,,,,,,
,,,,,,,,,,,,
Particulars,Assam Urban Flood Report as on 03-08-2024,,,,,,,,,,,
,,,,,,,,,,,,
"District
Affected",No. of Districts,Name of Affected Districts,,,,,,,,,,
,Affected,,,,,,,,,,,
,,,,,,,,,,,,
,0,,,,,,,,,,,
"No. Of Revenue
Circles Affected",0,,,,,,,,,,,
"Name Of
Revenue Circle
Affected",District,Total,Revenue Circle,,,,,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,
,Total,Nil,,,,,,,,,,
"Villages
Affected",District,Total,Revenue Circle,,,,,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,,,,,,,,,
,Total,Nil,,,,,,,,,,
"Population
Affected",District,Male,Female,Children,Total,Population Details,,,Ward,,Total,Locality
,,,,,Population,,,,,,Ward,
,Nil,Nil,Nil,Nil,Nil,Nil,,,Nil,,Nil,Nil
,Total,Nil,Nil,Nil,Nil,,,,,,Nil,
"Relief Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,,,,Nil,,,,,
,Total,Nil,Nil,,,,Nil,,,,,
"Inmates In
Relief Camps",District,Total,Revenue Circlewise,,,Male,Female,Children,Pregnant /,Person with Disability,,
,,,,,,,,,Lactating,,,
,,,,,,,,,Mother,,,
,Nil,Nil,Nil,,,Nil,Nil,Nil,Nil,Nil,,
,Total,Nil,,,,Nil,Nil,Nil,Nil,Nil,,
"Human Lives
Lost -
Confirmed",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,,,,,,,,
,,,,,Male,Female,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
"Human Lives
Lost - Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,
,,,,,,,,,,,,
,,,,,Male,Female,,,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,,,,,
"Livestocks
Affected",District,Total,Big,Small,Poultry,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,
"Livestocks
Washed Away",District,Total,Big,Small,Poultry,,,,,,,
,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,Nil,,,,,,,
,Total,Nil,Nil,Nil,Nil,,,,,,,
"Houses
Damaged",District,Fully,Fully,Fully Total,,Partially,Partially,Partially Total,,Severely,Severely,Severely Total
,,Kuccha,Pukka,,,Kuccha,Pukka,,,Kuccha,Pukka,
,,,,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil
,Total,Nil,Nil,Nil,,Nil,Nil,Nil,,Nil,Nil,Nil
"Rescue
Operation",District,Agency,,,Other Agencies,,Number,Person,Animal,Number of,Person,Medical Team
,,,,,Involved,,of Boat,Evacuated,Evacuated,Helicopter,Evacuated,Deployed
,,,,,,,Deployed,by Boat,by Boat,Deployed,by,
,,,,,,,,,,,Helicopter,
,,,,,,,,,,,,
,Nil,Nil,,,Nil,,Nil,Nil,Nil,Nil,Nil,Nil
,Total,,,,,,Nil,Nil,Nil,Nil,Nil,Nil
,,,,,,,,,,,,
"Relief
Distributed",District,Rice (in,Dal (in Q),Salt (in,M. Oil (in,Cattle Feed -,Cattle,Cattle Feed - Rice Bran (in Q),,,,
,,Q),,Q),L),Green,Feed -,,,,,
,,,,,,Fooder (in,Wheat,,,,,
,,,,,,Q),Bran (in,,,,,
,,,,,,,Q),,,,,
,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,
,Total,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,,
"Relief
Distributed -
Others",District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,
,,,,,,,,,,,,
,Nil,Nil,,Nil,,Nil,,,,,,
"Infrastructure
Damaged -
Road",District,Number,Revenue,Road Name,,Department,Village,Location,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,Nil,,,,,,,,,,
"Infrastructure
Damaged -
Bridge",District,Number,Revenue,Bridge Name,,Department,Village,Location,Longitude,Latitude,Remarks,
,,,Circle,,,,,,,,,
,Nil,Nil,Nil,Nil,,Nil,Nil,Nil,Nil,Nil,Nil,
,Total,Nil,,,,,,,,,,
"Infrastructure
Damaged -
Others",District,Revenue,Damages,Number,Name,Department,Village,Location,Longitude,Latitude,Remarks,
,,Circle,,,,,,,,,,
,,,,,,,,,,,,
,,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
,,,,,,,,,,,,
,,,,,,,,,,,,
Remarks,District,Details,,,,,,,,,,
,,,,,,,,,,,,
,Nil,Nil,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
