,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.46550749909515354,968
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5411659299061565,148
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.46746089942576574,271
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.4376795613139953,894
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.5626291400819484,256
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.5488554965332723,93
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5747654608317783,114
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.29309233575123633,91
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.3774846910758126,190
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.3325282543706995,201
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.28152979365323366,182
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.2860005054356797,320
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.2730011460202526,268
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.47016464169608074,178
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.45002573534441986,437
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5363165564547168,488
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.5043378592271522,435
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.42038686155098415,174
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.2529663954462324,250
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.7225729275012835,212
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.5644482749299897,458
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.47094352812051293,286
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.5196194959502697,239
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.711346034492765,150
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.7263726029131148,36
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.15107350332428954,196
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.2682608367803336,211
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.1871875727140688,355
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.5457137480006263,166
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.656401448376941,532
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.48809043655599976,309
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.42253760645455113,278
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.34733580717018664,225
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.4712082708862667,336
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.5364835975442863,308
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.44536848553601716,346
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4040073923150874,1121
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.612011006367764,905
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.5269047040373314,492
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.7499310464343687,611
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1.0562636920117907,348
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1.1671415567631356,365
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1.200073857616101,300
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.7007375170648831,477
