,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max,mean,count,sum
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,348.91094890236855,286.66282649509117,968,277489.61604724824
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,302.6430685520172,298.60714858689823,148,44193.85799086094
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,302.6430685520172,282.6071905532226,271,76586.54863992333
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,293.3919098377228,273.079184931505,894,244132.79132876545
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,302.6430685520172,299.9161992040463,256,76778.54699623585
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,346.6832899451256,304.3240204639332,93,28302.13390314579
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,302.6430685520172,302.6430685520172,114,34501.30981492996
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,285.69500690698624,237.76056954215517,91,21636.21182833612
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,346.6832899451256,289.2562407182235,190,54958.685736462474
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,315.56848481297493,311.50201989866014,201,62611.90599963069
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,346.6832899451256,319.44202687534005,182,58138.448891311884
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,346.6832899451256,340.90757154347375,320,109090.4228939116
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,302.6430685520172,234.8557907843323,268,62941.35193020105
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,232.83521324396133,224.56053059795096,178,39971.77444643527
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,346.6832899451256,248.4424024601584,437,108569.32987508923
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,256.9923687428236,221.8290955330108,488,108252.59862010926
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,224.46392633020878,221.60798054858185,435,96399.47153863311
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,224.46392633020878,224.18574396786335,174,39008.31945040822
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,223.3638415336609,223.3638415336609,250,55840.96038341522
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,241.22896456718445,198.13628858770684,212,42004.89318059385
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,224.46392633020878,195.1044960025226,458,89357.85916915536
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,183.61281314492226,177.79966738606458,286,50850.70487241447
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,183.61281314492226,167.55079830858747,239,40044.640795752406
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,164.91655251383781,164.91655251383781,150,24737.482877075672
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,212.97387991845608,167.5864040363166,36,6033.110545307398
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,160.0949311554432,98.62304355819919,196,19330.11653740704
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,102.47328643500805,97.23642680613915,211,20516.88605609536
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,123.63568666577339,100.01941669067027,355,35506.892925187945
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,102.47328643500805,101.52281360615449,166,16852.787058621645
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,166.9043224155903,153.9337483573061,532,81892.75412608683
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,166.9043224155903,118.9695310567575,309,36761.58509653807
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,102.47328643500805,101.67387252890592,278,28265.336563035846
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,102.47328643500805,102.46133236348629,225,23053.799781784415
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,111.26085889339447,108.58870307644386,336,36485.804233685136
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,123.63568666577339,103.6152643191737,308,31913.5014103055
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,123.63568666577339,115.66465060490404,346,40019.9691092968
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,368.14875987172127,157.20174147623337,1121,176223.1521948576
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,279.81089225411415,233.98611434660233,905,211757.43348367512
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,217.74845142662525,156.63498350453935,492,77064.41188423336
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,279.81089225411415,215.89937323165992,611,131914.51704454422
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,233.85957053303719,212.46766208105817,348,73938.74640420824
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,456.0661023557186,231.77861045102958,365,84599.1928146258
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,456.0661023557186,404.1816145977378,300,121254.48437932134
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,481.9697622656822,206.48220766215454,477,98492.01305484772
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,456.0661023557186,248.87850323667843,556,138376.4477995932
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,189.5650610923767,120.52650336977982,420,50621.13141530752
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,181.78141564130783,141.93517415639747,259,36761.210106506944
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,172.38540075719357,155.28963858038188,10,1552.8963858038187
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,242.9607190489769,199.02337378357257,143,28460.342451050878
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,172.38540075719357,163.07191997758238,361,58868.963111907244
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,272.61344730854034,184.1879729868855,684,125984.57352302969
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,272.61344730854034,244.40266436771844,777,189900.87021371722
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,208.0042541027069,182.41025332750516,293,53446.204224959016
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,281.88449327647686,230.04124029205872,781,179662.20866809785
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,234.4054540321231,216.14303884943732,860,185883.01341051608
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,234.4054540321231,207.31792261708398,812,168342.1531650722
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,236.57733890414238,223.47865406511502,1028,229736.05637893826
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,190.0193331539631,159.01426541372436,661,105108.4294384718
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,190.0193331539631,187.59225163080174,358,67158.02608382702
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,272.61344730854034,214.3913995029519,603,129278.01390028
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,212.22889241576195,196.5876443436057,322,63301.22147864103
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,169.63915941119194,159.5694702727854,362,57764.14823874831
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,205.6105132997036,181.71683418858984,358,65054.62663951516
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,205.6105132997036,197.21957040487607,428,84409.97613328695
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,189.5650610923767,161.15601912442295,435,70102.86831912398
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,208.10231482982635,182.78744962017868,353,64523.96971592307
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,208.10231482982635,197.78309428231003,291,57554.88043615222
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,208.10231482982635,185.51899257059608,350,64931.64739970863
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,216.7539380788803,207.34098076495795,404,83765.756229043
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,217.08867463469505,213.0110665140842,387,82435.28274095058
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,216.7539380788803,212.00766935626868,394,83531.02172636986
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,233.85957053303719,168.50150241786977,770,129746.15686175972
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,233.85957053303719,218.53099652159898,427,93312.73551472276
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,233.85957053303719,215.66374478110274,293,63189.477220863104
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,217.08867463469505,197.12300656969043,588,115908.32786297798
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,203.95363619923592,190.30505742435344,288,54807.85653821379
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,203.95363619923592,159.21406933905706,815,129759.4665113315
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,152.97660510987043,139.5040959430472,2226,310536.11756922305
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,203.95363619923592,157.60800092808807,1422,224118.57731974125
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,230.14588069915771,152.344669424439,1316,200485.58496256173
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,277.49005061388016,204.69731693315921,917,187707.439627707
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,190.31625074148178,165.45667959684783,505,83555.62319640815
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,183.73124051094055,156.19783467845707,1642,256476.84454202652
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,306.93525433540344,256.62146702475815,667,171166.51850551367
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,232.6103836297989,197.92074290272072,749,148242.63643413782
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,232.6103836297989,192.38905496850157,396,76186.06576752663
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,211.1328251361847,193.79212631348813,890,172474.99241900444
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,190.31625074148178,181.20959141465926,682,123584.94134479761
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,371.0446711778641,356.21305650434186,155,55213.02375817299
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,306.93525433540344,306.93525433540344,121,37139.16577458382
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,371.0446711778641,338.8612289878738,249,84376.44601798058
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,371.0446711778641,201.1272934519251,600,120676.37607115507
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,306.93525433540344,283.6411889244135,508,144089.72397360206
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,306.93525433540344,270.07927783040236,137,37000.86106276512
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,306.93525433540344,274.8618591736103,145,39854.96958017349
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,306.93525433540344,262.62143913871984,242,63554.388271570206
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,298.3098170161247,241.90874928652065,659,159417.8657798171
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,293.3919098377228,278.1289295383185,173,48116.304810129106
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,293.3919098377228,219.28468196184346,264,57891.156037926674
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,293.3919098377228,215.1385767334738,312,67123.23594084382
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,293.3919098377228,281.95774729779134,78,21992.704289227724
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,241.22896456718445,241.22896456718445,155,37390.48950791359
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,293.3919098377228,293.3919098377228,10,2933.919098377228
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,460.0912090167403,263.2213707724887,31,8159.862493947148
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,490.1321024745703,446.4365574054294,651,290630.19887093455
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,293.3919098377228,293.1740729623246,212,62152.90346801281
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,490.1321024745703,357.0543019715124,846,302067.9394678995
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,170.44863238930702,124.86124660002898,166,20726.96693560481
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,170.44863238930702,142.62582646682858,48,6846.039670407772
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,170.44863238930702,152.99884947963747,227,34730.73883187771
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,170.44863238930702,169.3749850206976,373,63176.8694127202
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,423.74505211412907,289.0474967549453,429,124001.37610787153
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,252.9660715907812,225.54388780169975,161,36312.56593607366
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,252.9660715907812,215.68097474395745,123,26528.759893506765
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,223.3638415336609,219.89045070357693,103,22648.716422468424
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,664.8193616569042,331.16056763013074,462,152996.1822451204
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,156.63930588960648,156.63930588960648,78,12217.865859389305
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,129.80472230911255,129.80472230911255,53,6879.650282382965
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,229.26887533068657,176.94434680861812,93,16455.824253201485
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,229.26887533068657,151.40716623042292,443,67073.37464007735
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,160.0949311554432,159.539562809148,112,17868.431034624577
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,164.91655251383781,164.91655251383781,89,14677.573173731565
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,170.44863238930702,157.68261184504738,135,21287.152599081397
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,170.44863238930702,168.7474714239409,338,57036.645341292024
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,170.44863238930702,147.78569229245187,75,11083.92692193389
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,170.44863238930702,118.41637196285384,112,13262.63365983963
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,164.91655251383781,128.46347597188182,56,7193.954654425383
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,109.74432855844498,109.74432855844498,119,13059.575098454952
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,212.97387991845608,110.64509991661728,191,21133.2140840739
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,164.91655251383781,157.034806234496,14,2198.4872872829437
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,232.0256868004799,214.49071368917325,418,89657.11832207441
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,164.91655251383781,164.91655251383781,30,4947.496575415134
